,position,ID0424-02-R05,ID0424-04-R05,ID0932-02-R04,ID0932-09-R01,ID1890-05-R04,ID1890-01-R05,ID1954-06-R05,ID1954-10-R05,ID2016-03-R05,ID2171-08-R03,ID2171-21-R05,ID4807-02-R05,ID4807-14-R03,ID5151-11-R04,ID5741-02-R03,ID5741-04-R01,ID6086-01-R04,ID6086-07-R03,ID6132-05-R01,ID6132-01-R01,ID6133-07-R03,ID6133-01-R05,ID6136-02-R05,ID6136-15-R04,ID6138-09-R04,ID6138-07-R03,ID6413-10-R05,ID6413-12-R05,ID6990-01-R05,ID6990-08-R03,ID7169-04-R05,ID7186-01-R01,ID7186-15-R03,ID7316-05-R05,ID8234-01-R05,ID8246-10-R03,ID8246-17-R05,ID8283-01-R04,ID8283-02-R04,ID8337-06-R03,ID8337-09-R04,ID8369-04-R05,ID8369-05-R03,ID8376-10-R04,ID8376-04-R05,ID9069-01-R05,ID9070-02-R01,ID9070-11-R04,ID9079-02-R01,ID9102-01-R05,ID9102-02-R05,ID9111-01-R05,ID9111-02-R04,ID9323-02-R05,ID9323-12-R04,ID9402-01-R05,ID9402-11-R03,ID9404-08-R03,ID9407-04-R02,ID9407-01-R05,ID9421-04-R02,ID9421-07-R02,ID9450-02-R05,ID9450-05-R04,ID9569-06-R03,ID9569-11-R01,ID9579-01-R04,ID9579-07-R05,ID9582-01-R03,ID9582-02-R02,ID9583-03-R01,ID9583-06-R04,ID9599-02-R02,ID9644-14-R02,ID9644-13-R02,IDCS77187-01-R05,IDCS77187-04-R04,ID9729-01-R05,ID9729-09-R05,ID9733-02-R04,ID9733-03-R03,ID9736-02-R05,ID9736-05-R04,ID9738-01-R02,ID9738-04-R02,ID9741-02-R03,ID9741-04-R05,ID9743-06-R03,ID9743-03-R05,ID9748-01-R03,ID9755-05-R05,ID9821-14-R04,ID9821-07-R02,ID9831-03-R04,ID9831-01-R01,ID9848-08-R02,ID9848-05-R04,ID9882-01-R03,ID9882-02-R04,ID9888-01-R01,ID9888-01-R04,ID9895-09-R04,ID9895-03-R05,ID9906-04-R02,ID9906-06-R04,ID9908-06-R05,ID9908-12-R05,IDCS77069-05-R03,IDCS77069-08-R03,ID9918-07-R03,ID9925-03-R03,ID9925-06-R02,flc_gene_model,targetsite2
49,3172049,15,13,20,11,6,14,8,9,5,11,9,10,15,14,21,29,14,9,16,10,12,8,15,10,15,9,4,11,7,14,19,17,10,7,12,10,8,21,13,6,24,17,11,17,9,11,12,15,20,22,13,17,14,12,20,31,22,8,10,7,11,16,12,16,12,15,14,15,13,9,20,6,21,12,24,11,12,20,15,10,14,17,10,23,21,15,6,17,16,18,15,11,16,20,17,20,26,12,20,10,16,9,19,6,12,19,17,27,24,19,13,12,0.0,10.0
50,3172050,15,13,20,11,6,14,8,9,5,11,9,10,15,14,21,30,14,9,16,10,12,8,15,10,15,9,4,11,7,14,19,17,10,7,12,10,8,21,13,6,24,17,11,17,9,11,12,15,20,22,13,17,14,12,20,31,22,8,8,7,11,16,12,16,12,15,14,15,13,9,20,6,21,12,24,11,12,20,15,10,14,17,10,23,21,15,6,17,16,18,15,11,16,20,17,20,26,12,20,10,16,9,19,6,12,19,17,27,24,19,13,12,0.0,10.0
51,3172051,15,13,20,11,6,14,8,9,5,10,9,10,15,15,21,29,14,9,16,10,12,8,14,10,15,10,4,10,7,14,19,17,10,7,12,10,8,22,13,6,24,15,11,17,9,11,12,16,21,22,13,17,14,12,20,31,23,8,8,7,11,16,12,16,12,15,14,15,13,9,21,6,19,12,24,11,12,19,15,10,14,17,10,23,21,15,6,17,16,18,15,11,16,20,17,20,26,12,22,10,16,9,19,6,12,20,17,28,24,19,13,12,0.0,10.0
52,3172052,15,13,20,11,6,14,8,9,5,10,10,10,15,15,21,30,14,9,17,10,12,8,14,10,15,10,4,11,7,15,20,17,10,7,12,10,9,22,13,7,24,15,11,17,9,11,14,16,24,23,13,18,15,12,20,30,23,8,8,8,11,17,13,16,12,14,15,15,13,9,20,6,19,12,25,11,12,19,15,12,14,17,10,23,24,16,6,17,16,18,15,11,16,20,17,20,26,13,22,10,16,9,20,6,12,20,17,28,25,19,13,12,0.0,10.0
53,3172053,15,13,20,11,6,14,8,9,5,10,10,10,15,15,21,30,14,9,17,10,12,8,14,10,15,10,4,11,7,15,20,17,10,7,12,10,9,22,12,7,24,15,11,17,9,11,14,16,24,23,13,18,15,12,20,30,23,8,8,8,11,17,13,16,12,14,15,15,13,9,20,6,19,12,25,11,12,19,15,12,14,17,10,23,24,16,6,17,16,18,15,11,16,20,17,20,26,12,22,10,16,9,20,6,12,20,17,28,25,19,13,12,0.0,10.0
54,3172054,15,13,20,10,6,14,8,9,4,10,10,10,15,15,21,30,14,9,17,10,12,8,14,10,15,10,4,11,7,15,20,17,10,7,12,10,9,22,12,7,24,15,11,17,9,11,14,16,24,23,13,17,15,12,20,30,23,7,8,8,11,17,12,16,12,14,15,15,13,9,20,6,19,12,25,11,12,19,14,12,14,17,10,23,24,16,6,17,16,18,15,11,16,20,17,20,26,12,21,10,16,9,19,6,12,20,17,28,25,19,13,12,0.0,10.0
55,3172055,15,13,20,10,6,14,8,9,4,9,10,10,15,15,21,30,14,9,17,10,12,8,14,10,15,10,4,11,7,15,20,17,10,7,12,10,9,22,12,7,24,15,11,17,9,11,14,16,24,23,13,17,15,12,20,30,23,7,7,8,11,17,12,16,12,14,14,15,13,9,20,6,19,12,24,11,12,19,14,12,14,17,10,23,24,16,6,17,16,18,15,11,16,20,17,20,26,12,21,10,16,9,19,6,11,19,17,28,25,19,13,12,0.0,10.0
56,3172056,16,14,20,10,6,14,8,10,4,9,10,10,15,15,21,31,14,9,17,10,11,8,14,10,15,10,4,11,7,16,20,17,10,7,12,10,9,22,12,7,24,15,11,18,8,11,14,16,25,23,13,17,15,12,20,30,23,7,7,8,11,18,12,16,11,15,14,15,13,9,20,6,19,12,24,11,12,19,14,12,14,17,10,23,23,16,6,17,16,18,16,11,16,21,17,19,26,12,21,10,16,9,19,6,11,19,17,28,25,18,13,12,0.0,10.0
57,3172057,16,14,20,10,6,14,8,10,4,9,10,10,15,15,21,31,14,9,17,10,11,8,14,10,15,10,4,11,8,16,20,17,10,7,12,10,9,22,12,7,24,15,11,18,8,11,14,15,25,23,13,18,15,12,20,30,23,7,7,8,10,18,12,16,11,15,14,15,13,9,20,6,19,12,24,11,12,19,14,11,14,17,10,23,23,16,6,17,16,18,16,11,16,21,17,19,26,12,21,10,16,9,19,6,11,19,17,28,25,18,13,12,0.0,10.0
58,3172058,16,14,20,10,6,14,8,10,4,9,10,10,15,15,21,31,14,9,17,10,11,8,14,10,15,10,4,11,8,16,20,17,10,7,12,10,9,22,12,7,23,15,11,18,8,12,14,15,25,23,13,18,15,12,20,29,23,7,7,8,10,18,12,16,11,15,14,15,13,9,20,6,19,12,24,11,12,19,14,11,14,17,10,23,23,16,6,17,16,18,16,11,16,21,17,19,26,12,21,10,16,9,19,6,11,19,17,28,25,17,13,12,0.0,10.0
59,3172059,16,14,20,10,6,14,8,10,4,9,10,10,15,15,21,31,14,9,17,10,11,8,14,10,15,10,4,11,8,16,20,17,10,7,12,10,9,22,12,7,23,15,11,18,8,12,14,15,25,23,13,18,15,12,19,28,23,7,7,8,10,18,12,16,11,15,14,15,13,9,20,6,19,12,24,11,12,19,14,11,14,17,10,23,23,16,6,17,16,18,16,11,16,21,17,19,26,12,21,10,16,9,19,6,11,19,17,28,25,17,13,12,0.0,10.0
60,3172060,16,14,20,10,6,14,8,10,4,9,10,10,15,15,21,30,14,9,17,10,12,8,14,10,15,10,4,11,8,16,19,17,10,7,12,10,9,22,12,7,23,15,11,18,8,12,14,15,25,22,13,18,15,12,19,28,23,7,7,8,9,18,12,16,11,15,14,15,12,9,18,6,19,12,24,11,12,19,14,11,14,17,10,22,23,16,6,17,16,18,16,11,16,21,17,19,26,11,21,10,16,9,19,6,11,19,17,28,23,17,13,12,0.0,10.0
61,3172061,16,14,20,10,6,14,7,10,4,9,10,10,15,15,21,30,14,9,17,10,12,8,14,10,15,9,4,11,8,16,19,17,10,7,12,10,9,21,11,7,22,15,11,18,8,12,14,14,25,21,13,18,15,10,19,28,23,6,7,8,9,18,12,16,11,15,14,15,11,7,18,6,19,12,24,11,12,19,14,11,14,15,10,21,23,16,6,17,16,18,15,11,16,21,17,19,25,11,21,10,16,9,19,6,11,19,17,28,23,17,13,12,0.0,10.0
62,3172062,16,15,20,10,6,14,7,10,4,10,10,10,15,15,21,30,14,9,17,11,12,9,14,10,15,9,4,11,7,18,19,17,10,7,12,10,9,21,11,7,23,15,11,19,8,12,15,14,25,21,13,18,15,11,19,28,23,7,7,8,9,18,12,17,13,16,14,15,12,7,18,6,19,12,24,11,12,19,15,11,14,15,12,21,23,16,6,17,16,19,15,11,16,21,17,19,25,11,21,10,16,9,19,7,11,19,17,28,23,17,13,12,0.0,10.0
63,3172063,16,15,20,10,6,14,7,10,4,10,10,10,15,15,21,30,14,9,17,11,12,9,14,10,15,9,4,11,7,18,19,17,10,7,12,10,9,21,11,7,23,15,11,19,8,12,15,14,25,21,13,18,15,11,19,28,23,7,7,8,9,18,12,17,13,16,14,15,12,7,18,6,19,12,24,11,12,19,15,11,14,15,12,21,23,16,6,17,16,19,15,11,16,21,17,19,25,11,21,10,16,9,19,7,11,19,17,28,23,17,13,12,0.0,10.0
64,3172064,16,15,20,10,6,14,7,10,4,10,10,10,15,15,21,31,15,10,17,11,13,9,14,10,15,9,4,11,7,18,19,18,10,7,13,10,9,20,11,7,24,15,11,19,8,13,16,14,25,21,13,18,15,11,19,28,24,7,7,8,10,20,12,18,14,17,14,15,12,8,18,6,19,12,25,12,12,20,16,12,14,15,12,21,23,17,6,17,16,19,15,11,17,22,18,19,26,11,21,10,17,9,19,7,11,19,18,28,24,17,13,12,0.0,10.0
65,3172065,16,15,20,11,6,14,7,10,4,10,10,10,15,15,21,30,15,10,17,11,13,9,14,10,15,9,4,11,7,18,19,18,10,7,13,10,9,20,11,7,24,15,11,19,8,13,16,14,25,21,13,18,15,11,19,28,24,8,7,8,10,20,12,18,14,17,14,15,12,8,18,6,19,12,25,12,12,21,16,12,14,15,12,21,23,16,6,17,16,19,15,11,17,22,18,19,26,11,21,10,17,8,19,7,11,18,18,28,24,17,13,12,0.0,10.0
66,3172066,16,15,20,11,6,14,7,10,4,10,10,10,15,15,21,30,15,10,17,11,13,9,14,10,15,9,4,11,7,18,19,18,10,7,13,10,9,20,11,7,24,15,11,19,8,13,16,14,25,20,13,18,15,11,19,28,24,8,7,8,10,20,12,18,14,17,14,15,11,8,18,6,19,12,25,12,12,21,16,12,14,15,12,21,23,16,6,17,16,19,15,11,17,22,18,19,26,11,21,10,17,8,19,7,11,18,18,28,24,17,13,12,0.0,10.0
67,3172067,16,15,20,11,6,14,7,10,4,10,10,10,15,15,21,30,15,10,17,11,13,9,14,10,15,9,4,11,7,18,19,18,10,7,13,10,9,22,12,7,24,15,11,19,8,13,16,14,25,20,13,18,15,11,19,28,24,8,7,8,10,20,12,18,14,17,14,15,11,8,18,6,19,12,25,12,12,21,16,12,14,15,12,23,23,16,6,17,16,19,15,11,17,22,18,19,26,11,21,10,17,8,19,7,11,18,18,28,25,17,13,12,0.0,10.0
68,3172068,16,15,20,11,6,14,7,10,4,10,10,10,15,15,21,30,15,10,17,11,13,9,14,10,15,9,4,11,7,18,19,18,10,7,13,10,9,22,12,7,24,15,11,19,8,13,16,14,25,20,13,18,15,11,19,28,24,8,7,8,10,20,12,18,14,17,14,15,11,8,18,6,19,12,25,12,12,21,16,12,14,15,12,23,23,16,6,17,16,19,15,11,17,22,18,19,26,11,21,10,17,8,19,7,11,18,18,28,25,17,13,12,0.0,10.0
69,3172069,16,14,20,11,6,14,7,10,4,10,10,10,15,15,21,30,15,10,17,11,13,9,14,10,15,9,4,11,7,18,18,18,10,7,13,10,9,22,12,7,22,15,11,19,8,13,16,14,25,20,13,18,15,11,18,28,24,8,7,8,10,20,12,18,14,17,14,15,11,8,18,6,18,12,25,11,12,21,16,12,14,15,12,23,23,16,6,17,16,19,15,11,17,22,18,19,26,11,21,10,17,8,19,7,11,18,18,28,25,17,13,12,0.0,10.0
70,3172070,14,16,21,12,7,18,7,10,4,11,10,10,15,14,21,30,16,11,19,12,13,9,14,10,16,10,4,12,8,18,18,18,10,7,14,10,9,23,12,7,21,16,11,20,8,14,16,15,25,22,13,18,14,11,18,28,25,9,7,10,10,20,15,17,14,18,16,15,14,9,19,6,18,12,27,11,12,20,16,13,14,16,12,24,24,17,6,16,14,19,15,12,17,22,18,18,25,11,21,10,17,9,19,7,11,18,17,28,24,17,14,13,0.0,10.0
71,3172071,14,16,21,12,7,17,7,10,4,11,10,10,15,14,20,30,16,11,19,11,13,9,14,10,16,10,3,11,8,18,17,18,10,7,14,10,9,23,12,7,21,15,11,19,8,14,16,14,25,22,13,18,13,11,17,27,25,9,7,10,10,18,15,16,13,18,16,15,14,9,19,6,18,12,27,11,12,20,16,13,14,16,11,24,24,17,6,15,14,19,15,12,17,21,17,18,25,11,21,10,17,9,19,7,11,17,17,28,24,17,14,12,0.0,10.0
72,3172072,14,16,21,12,8,16,7,11,4,12,11,10,15,14,20,30,16,11,20,12,13,9,16,11,16,10,4,12,8,18,17,19,11,7,14,10,9,23,13,7,21,16,11,19,8,14,16,14,26,22,14,18,14,11,17,30,26,10,7,10,10,18,16,17,13,19,16,15,14,9,19,6,18,13,28,12,13,20,16,13,14,18,12,24,24,17,6,16,14,19,15,12,17,21,16,18,25,12,21,10,18,9,18,7,11,17,17,28,24,17,14,12,0.0,10.0
73,3172073,14,16,21,12,8,16,7,11,3,12,11,10,15,14,20,30,16,11,20,12,13,9,16,11,16,10,4,12,8,18,17,18,11,7,14,10,9,23,13,7,21,16,11,19,8,14,16,14,26,22,13,18,14,11,17,30,26,10,7,10,10,18,16,17,13,19,16,15,14,9,19,6,18,13,28,12,13,20,16,13,14,18,12,24,24,17,6,16,14,19,14,12,17,21,16,18,25,12,21,10,18,9,18,7,11,17,17,28,24,17,14,12,0.0,10.0
74,3172074,14,16,21,12,9,16,7,11,3,12,11,10,15,15,21,30,16,11,20,13,13,9,17,11,16,10,4,12,8,19,17,19,12,7,14,10,9,24,13,7,21,16,11,19,8,14,16,14,26,22,13,18,14,11,17,31,27,10,7,10,10,18,16,17,13,19,16,15,14,10,21,7,18,13,29,12,13,20,16,13,14,18,14,24,24,17,6,17,14,19,14,12,17,22,16,18,25,12,21,10,18,9,18,7,11,17,17,29,24,17,15,13,0.0,10.0
75,3172075,14,16,21,12,9,16,7,11,3,12,11,10,15,15,21,30,16,11,20,13,13,9,17,11,16,10,4,12,8,19,17,19,13,7,15,10,9,24,13,7,21,16,11,19,8,14,16,14,26,22,13,18,14,11,17,31,27,10,7,10,10,18,17,17,13,19,16,15,14,10,22,7,18,13,29,12,13,20,16,13,14,18,14,24,24,16,6,17,14,19,14,12,17,22,16,18,25,12,20,10,18,9,18,7,11,17,17,28,24,17,15,13,0.0,10.0
76,3172076,14,16,21,12,9,16,7,11,3,12,12,10,15,15,21,30,16,11,20,13,13,10,18,13,16,10,4,12,8,20,18,19,13,7,15,10,9,24,13,7,20,16,11,19,8,14,16,14,26,23,13,18,14,11,17,31,29,10,8,10,12,19,17,17,13,19,16,15,14,10,22,7,18,13,29,12,13,20,16,14,15,18,14,25,24,17,6,17,14,19,14,13,18,23,16,18,25,12,20,11,19,9,19,7,11,17,17,29,24,17,16,15,0.0,10.0
77,3172077,14,16,21,12,9,16,7,11,3,12,12,10,15,15,21,30,16,11,20,13,13,10,18,13,16,10,4,11,8,20,18,19,13,7,15,10,9,24,13,7,20,16,11,19,8,14,16,14,26,23,13,18,14,11,17,31,29,10,8,10,12,19,17,17,13,19,16,15,14,10,22,7,18,13,28,12,13,20,16,14,15,18,14,25,24,17,6,17,14,19,14,13,18,23,16,18,25,12,20,11,19,9,19,7,11,17,17,29,24,17,16,15,0.0,10.0
78,3172078,14,16,21,12,9,16,7,11,3,13,12,10,15,15,21,30,16,11,20,13,13,10,18,14,16,10,4,11,8,20,18,19,13,7,18,10,9,24,14,7,21,16,11,20,9,14,16,14,26,22,14,18,14,11,17,31,29,10,8,10,12,19,17,17,13,21,16,15,14,10,22,7,18,13,28,12,13,20,16,14,15,18,15,25,25,17,6,18,14,19,14,13,18,23,16,18,25,12,20,11,19,9,20,7,11,18,17,29,24,17,17,16,0.0,10.0
79,3172079,14,16,20,12,10,16,7,11,3,13,12,0,4,15,20,30,16,13,20,13,13,11,18,14,16,10,4,11,8,20,18,19,13,7,17,10,9,24,14,7,22,15,11,20,11,14,16,13,27,22,14,18,14,11,17,31,29,10,7,10,12,20,17,17,13,21,15,15,14,10,22,7,19,13,28,12,13,19,17,14,16,18,17,23,25,17,6,18,15,19,14,13,18,23,16,17,25,11,20,11,20,9,20,7,11,18,16,29,25,17,17,16,0.0,10.0
80,3172080,14,16,20,12,10,17,7,11,3,13,12,0,4,15,20,30,16,13,20,13,13,11,18,14,16,10,4,11,8,20,18,19,13,7,17,10,9,24,14,7,23,15,11,21,11,14,16,13,27,22,14,18,14,11,17,31,29,10,7,10,12,20,17,18,14,21,15,15,14,10,22,7,19,13,29,12,13,19,17,14,16,17,17,23,25,18,7,18,15,19,14,13,18,23,16,17,25,12,20,11,20,9,20,7,11,18,16,29,25,17,17,16,0.0,10.0
81,3172081,14,16,20,12,9,17,7,11,3,13,12,0,3,15,20,30,16,13,19,13,13,11,18,14,16,10,4,11,8,20,18,19,13,7,16,10,8,24,14,7,23,14,10,21,11,14,16,13,26,22,14,18,14,11,17,31,29,10,7,10,12,20,17,18,14,21,15,14,13,10,22,7,19,13,29,12,13,18,17,14,16,17,17,23,23,18,7,17,15,18,12,12,18,22,16,17,23,10,18,11,20,9,19,7,11,18,16,29,25,16,17,16,0.0,10.0
82,3172082,14,16,20,12,9,17,7,11,3,13,12,0,3,15,20,30,16,13,19,13,13,11,18,15,16,10,4,11,8,20,18,19,13,7,16,11,8,24,14,7,24,14,10,20,11,14,16,13,27,22,14,18,14,11,18,31,30,10,8,10,12,20,17,18,14,21,15,14,13,10,22,7,19,14,30,12,13,18,17,14,16,17,18,23,23,18,7,18,15,18,12,12,18,22,16,17,23,11,18,11,20,9,19,7,11,19,16,29,25,16,17,16,0.0,10.0
83,3172083,14,16,20,12,9,17,7,11,3,13,12,0,0,15,20,30,16,13,19,13,13,11,18,15,16,10,4,11,8,20,18,19,13,6,16,11,8,24,14,7,24,14,10,20,11,14,16,13,27,22,14,18,14,11,18,30,29,10,8,10,12,20,17,18,14,21,15,13,13,10,22,7,19,13,30,12,13,18,17,14,16,17,18,23,23,18,7,18,15,18,12,12,18,22,16,17,23,11,18,11,19,9,19,7,11,19,16,29,25,16,17,16,0.0,10.0
84,3172084,14,16,19,12,9,17,7,11,3,13,13,0,0,15,20,30,16,13,19,13,13,10,18,15,16,10,4,11,8,21,18,19,13,6,17,11,8,24,14,7,24,14,10,20,12,14,16,13,27,22,14,18,14,11,18,30,29,10,8,11,12,20,17,18,14,21,16,13,14,10,22,7,19,13,30,12,13,18,18,14,16,17,18,23,23,19,8,19,15,18,13,12,18,22,16,17,23,11,19,11,19,10,19,7,11,19,17,29,25,17,17,16,0.0,10.0
85,3172085,14,16,19,12,9,17,7,11,3,14,11,0,0,15,19,30,16,13,19,13,13,10,18,15,16,10,4,11,8,22,19,19,13,6,18,12,8,25,14,7,24,14,11,21,12,14,16,12,27,21,13,18,13,11,18,30,29,11,8,11,12,20,17,17,14,21,17,14,14,10,22,7,19,13,29,13,13,18,19,14,16,18,18,23,23,19,8,19,15,18,14,12,19,22,17,18,23,11,19,11,19,10,19,7,11,19,17,29,25,17,17,16,0.0,10.0
86,3172086,14,16,20,12,9,17,7,11,3,14,11,0,0,15,19,31,16,13,19,13,13,10,19,15,17,10,4,11,8,22,19,19,13,6,18,12,8,25,14,7,24,14,11,21,12,14,16,12,27,21,13,18,13,11,18,31,29,11,8,11,12,20,17,17,16,21,16,14,14,10,22,7,19,13,29,13,13,18,19,14,16,18,18,23,23,20,8,19,15,18,14,12,19,22,19,18,23,11,19,11,19,10,20,7,11,19,17,29,25,17,17,16,0.0,10.0
87,3172087,14,16,20,12,9,17,7,11,3,14,11,0,0,15,19,31,16,13,19,13,13,10,19,15,17,10,4,11,8,20,19,19,13,6,18,12,7,23,13,7,25,14,11,21,12,15,16,12,27,21,13,18,13,11,18,31,29,11,8,11,12,20,16,17,16,21,16,14,14,10,22,7,21,13,28,13,13,18,19,14,16,18,18,23,23,20,8,19,15,18,14,12,19,22,19,18,23,11,19,11,19,10,20,7,11,19,17,29,25,17,17,16,0.0,10.0
88,3172088,14,16,19,11,9,17,8,11,3,14,13,0,0,15,20,31,16,12,18,13,14,10,19,15,18,10,4,11,8,19,19,20,13,6,19,12,7,23,13,7,25,14,11,21,12,14,17,12,26,21,13,19,13,11,19,31,29,12,8,11,15,20,16,16,16,21,16,14,15,10,22,7,21,13,29,12,13,18,19,14,16,19,18,26,23,20,8,18,15,18,14,13,19,22,19,18,24,13,18,11,20,9,20,7,11,17,17,30,25,17,17,17,0.0,10.0
89,3172089,14,16,19,12,9,17,8,11,3,14,13,0,0,15,22,32,16,12,18,14,14,10,19,15,19,10,5,12,8,20,20,20,14,7,20,12,7,23,13,7,26,14,11,23,12,14,18,12,26,21,13,19,13,12,19,32,28,12,8,11,15,21,16,17,16,21,16,17,15,11,22,8,22,15,31,13,13,20,19,14,16,22,18,26,23,21,9,18,15,18,14,13,22,22,20,19,24,13,18,11,20,9,20,7,11,17,18,30,27,18,18,17,0.0,10.0
90,3172090,14,16,19,12,9,18,8,11,3,14,13,0,0,15,22,32,16,12,18,14,14,10,19,15,19,10,5,12,8,20,20,20,14,7,20,12,7,23,13,7,26,14,11,23,13,14,17,12,26,21,13,19,13,12,19,32,28,12,8,11,15,21,16,17,16,21,16,17,15,12,22,8,22,15,31,13,13,20,19,14,16,22,18,26,23,21,9,18,15,18,14,13,22,22,20,19,24,13,18,11,21,10,20,8,11,17,18,29,27,19,18,17,0.0,10.0
91,3172091,14,16,19,12,9,18,8,11,4,14,13,0,0,15,22,32,16,12,18,14,14,10,19,15,19,10,5,12,9,20,20,20,14,7,20,12,7,23,13,7,26,14,11,23,13,14,17,12,26,21,13,19,12,12,19,32,28,12,8,11,15,21,16,17,16,21,16,17,15,12,22,8,22,15,31,13,13,20,19,14,16,22,18,26,23,21,9,18,15,17,14,13,22,22,20,19,24,13,18,11,21,10,20,8,11,17,18,29,27,19,18,17,0.0,10.0
92,3172092,14,16,19,12,9,18,8,11,5,14,13,0,0,15,22,32,16,12,18,14,14,10,19,15,19,10,5,12,9,20,20,20,14,7,20,12,7,23,13,7,26,14,11,23,13,14,17,12,26,21,13,19,12,12,19,32,28,12,8,11,15,21,16,17,16,21,16,17,15,12,22,8,22,15,32,13,13,20,19,14,16,22,19,26,23,21,9,18,15,17,14,13,22,22,20,19,24,13,18,11,21,10,20,8,11,17,18,29,27,19,18,17,0.0,10.0
93,3172093,13,17,19,12,9,18,8,11,5,14,13,0,0,15,22,32,17,12,18,14,14,10,19,14,19,10,5,12,9,20,20,19,14,7,22,12,7,22,13,7,27,14,11,23,13,14,17,12,26,21,13,19,11,12,19,32,28,12,8,11,15,21,15,17,16,21,16,16,15,12,21,9,22,15,32,13,12,20,19,14,16,22,19,26,23,21,9,18,15,17,14,13,23,22,20,19,24,13,18,12,22,10,20,7,11,17,17,29,26,19,18,17,0.0,10.0
94,3172094,12,17,18,12,9,18,8,11,5,14,13,0,0,15,22,32,17,13,18,14,14,10,19,14,18,10,5,12,9,20,20,19,14,7,22,12,7,20,12,7,27,14,11,23,13,14,16,11,25,21,13,18,11,11,19,32,28,12,8,11,15,20,15,17,16,20,14,16,14,12,20,9,23,14,31,13,12,18,19,14,15,21,19,26,23,21,9,18,15,17,14,13,23,20,20,19,24,12,18,12,22,11,20,7,11,17,17,29,26,19,18,17,0.0,10.0
95,3172095,12,17,18,12,9,18,8,11,5,14,13,0,0,15,22,32,17,13,18,14,14,10,18,14,18,10,5,12,9,20,20,19,14,7,22,12,7,20,12,7,27,14,11,23,13,14,16,11,25,21,13,18,11,11,19,32,28,12,8,11,15,20,15,17,16,20,14,16,14,12,20,9,23,14,31,13,10,18,19,14,14,21,19,26,23,21,9,18,15,17,14,13,23,19,20,19,24,12,18,12,22,11,20,7,11,17,17,29,26,19,18,17,0.0,10.0
96,3172096,12,17,18,12,9,18,8,10,5,14,13,0,0,15,22,32,17,13,18,14,15,10,18,14,18,12,5,13,10,20,21,19,14,7,22,12,7,20,12,7,27,15,11,23,13,14,16,12,25,21,13,16,12,11,19,32,28,12,9,11,16,20,15,17,16,20,14,17,14,12,20,9,23,15,31,13,11,18,19,14,14,21,20,26,23,21,9,18,15,17,14,13,24,18,20,19,25,12,19,12,22,11,20,7,11,17,17,29,27,19,18,17,0.0,10.0
97,3172097,12,17,18,12,9,18,8,10,5,14,13,0,0,15,22,32,17,13,18,14,15,10,18,14,18,12,5,13,10,20,21,19,14,7,22,12,7,20,11,7,27,15,11,23,13,14,16,12,25,21,13,16,12,11,19,32,28,12,9,11,16,20,15,17,16,20,14,17,14,12,20,9,23,15,31,13,11,18,19,14,14,21,20,26,23,21,9,18,15,17,14,13,24,18,20,19,25,12,19,12,22,11,20,7,11,17,17,29,27,19,18,17,0.0,10.0
98,3172098,12,17,18,12,9,18,8,10,5,14,13,0,0,15,22,32,17,13,18,14,15,10,18,14,18,12,5,13,10,20,21,19,14,7,22,12,7,20,11,7,27,15,11,23,13,14,16,12,25,21,13,16,12,10,19,32,28,12,9,11,16,20,15,17,16,20,14,17,14,12,20,9,23,15,31,13,11,18,19,14,14,21,20,26,23,21,9,18,15,17,13,13,24,18,20,19,25,12,19,12,22,11,20,7,11,17,17,29,27,19,18,17,0.0,10.0
99,3172099,12,16,18,12,8,18,8,10,5,14,13,0,0,15,22,32,17,13,18,14,15,10,18,14,18,12,5,13,10,20,21,19,14,7,22,12,7,19,11,7,27,15,11,23,13,14,16,12,25,21,13,16,12,10,19,32,27,12,9,11,16,20,15,17,16,20,14,16,14,12,20,9,23,15,31,13,11,18,19,14,14,20,20,25,23,21,9,17,15,17,13,13,24,17,20,19,25,12,19,12,22,11,20,7,11,17,17,29,27,19,18,17,0.0,10.0
100,3172100,12,17,19,12,8,18,8,10,6,13,13,3,0,15,22,32,18,13,19,14,15,10,18,13,18,12,5,13,10,19,21,19,14,7,22,12,7,18,11,7,27,15,11,23,13,14,16,12,25,21,13,16,12,11,18,32,27,13,9,11,16,21,14,17,16,20,14,16,15,12,20,9,23,15,31,13,11,18,19,14,14,20,20,24,23,21,9,17,15,17,13,13,24,17,20,19,25,12,19,12,22,11,21,7,12,17,17,29,28,19,18,16,0.0,10.0
101,3172101,12,17,18,12,8,18,8,10,6,14,13,3,0,16,22,32,18,13,19,15,15,10,18,13,19,12,5,13,10,19,21,21,14,7,22,12,7,19,11,7,27,15,11,23,13,14,17,13,26,21,13,16,12,11,18,32,27,13,9,11,16,21,14,17,16,20,14,16,16,12,20,10,23,15,31,13,12,18,19,14,15,20,20,24,24,21,9,17,15,17,13,14,24,17,21,19,25,12,19,12,23,11,21,7,12,17,17,29,29,19,18,18,0.0,10.0
102,3172102,13,17,18,12,8,18,8,10,6,14,13,3,0,16,22,31,18,13,19,15,15,10,18,13,19,12,5,13,10,19,21,21,14,7,22,12,7,19,11,7,27,15,11,23,13,14,17,13,26,21,13,16,12,11,18,33,27,13,9,11,16,21,14,17,16,20,14,16,16,12,20,10,23,15,31,13,12,18,19,14,15,20,20,24,24,21,9,17,15,17,13,14,24,17,21,19,25,12,20,12,23,11,21,7,12,17,17,29,29,19,18,18,0.0,10.0
